02/12/09,0059,Wall Street Rolling Daily,10468.0,10471.0
02/12/09,0100,Wall Street Rolling Daily,10470.0,10473.0
02/12/09,0101,WallStreetRollingDaily,10472.0,10475.0
02/12/09,0102,WallStreetRollingDaily,10474.0,10477.0
02/12/09,0103,WallStreetRollingDaily,10472.0,10475.0
02/12/09,0104,WallStreetRollingDaily,10470.0,10473.0
02/12/09,0105,WallStreetRollingDaily,10470.0,10473.0
02/12/09,0106,WallStreetRollingDaily,10471.0,10474.0
02/12/09,0107,WallStreetRollingDaily,10469.0,10472.0
02/12/09,0108,WallStreetRollingDaily,10469.0,10472.0
02/12/09,0109,WallStreetRollingDaily,10469.0,10472.0
02/12/09,0110,WallStreetRollingDaily,10469.0,10472.0
02/12/09,0111,WallStreetRollingDaily,10469.0,10472.0
02/12/09,0112,WallStreetRollingDaily,10469.0,10472.0
02/12/09,0113,WallStreetRollingDaily,10469.0,10472.0
02/12/09,0114,WallStreetRollingDaily,10469.0,10472.0
02/12/09,0115,WallStreetRollingDaily,10469.0,10472.0
02/12/09,0116,Wall Street Rolling Daily,10467.0,10470.0
02/12/09,0117,Wall Street Rolling Daily,10467.0,10470.0
02/12/09,0118,Wall Street Rolling Daily,10467.0,10470.0
02/12/09,0119,Wall Street Rolling Daily,10467.0,10470.0
02/12/09,0120,Wall Street Rolling Daily,10468.0,10471.0
02/12/09,0121,Wall Street Rolling Daily,10467.0,10470.0
02/12/09,0122,Wall Street Rolling Daily,10465.0,10468.0
02/12/09,0123,Wall Street Rolling Daily,10465.0,10468.0
02/12/09,0124,Wall Street Rolling Daily,10466.0,10469.0
02/12/09,0125,Wall Street Rolling Daily,10466.0,10469.0
02/12/09,0126,Wall Street Rolling Daily,10465.0,10468.0
02/12/09,0127,Wall Street Rolling Daily,10465.0,10468.0
02/12/09,0128,Wall Street Rolling Daily,10465.0,10468.0
02/12/09,0129,Wall Street Rolling Daily,10465.0,10468.0
02/12/09,0130,Wall Street Rolling Daily,10466.0,10469.0
02/12/09,0131,Wall Street Rolling Daily,10465.0,10468.0
02/12/09,0132,Wall Street Rolling Daily,10465.0,10468.0
02/12/09,0133,Wall Street Rolling Daily,10460.0,10463.0
02/12/09,0134,Wall Street Rolling Daily,10460.0,10463.0
02/12/09,0135,Wall Street Rolling Daily,10459.0,10462.0
02/12/09,0136,Wall Street Rolling Daily,10459.0,10462.0
02/12/09,0137,Wall Street Rolling Daily,10460.0,10463.0
02/12/09,0138,Wall Street Rolling Daily,10461.0,10464.0
02/12/09,0139,Wall Street Rolling Daily,10461.0,10464.0
02/12/09,0140,Wall Street Rolling Daily,10463.0,10466.0
