02/12/09,0510,WallStreetRollingDaily,10471.0,10471.0,10470.0,10470.0
02/12/09,0515,Wall Street Rolling Daily,10470.0,10468.0,10467.0,10467.0
02/12/09,0520,Wall Street Rolling Daily,10467.0,10469.0,10468.0,10467.0
02/12/09,0525,WallStreetRollingDaily,10467.0,10470.0,10469.0,10470.0
02/12/09,0530,WallStreetRollingDaily,10470.0,10472.0,10470.0,10471.0
02/12/09,0535,WallStreetRollingDaily,10471.0,10472.0,10471.0,10471.0
02/12/09,0540,WallStreetRollingDaily,10471.0,10472.0,10471.0,10471.0
02/12/09,0545,WallStreetRollingDaily,10471.0,10471.0,10470.0,10469.0
02/12/09,0550,WallStreetRollingDaily,10469.0,10470.0,10469.0,10470.0
02/12/09,0555,WallStreetRollingDaily,10470.0,10472.0,10470.0,10472.0
02/12/09,0600,WallStreetRollingDaily,10472.0,10472.0,10472.0,10473.0
02/12/09,0605,WallStreetRollingDaily,10473.0,10474.0,10473.0,10472.0
02/12/09,0610,WallStreetRollingDaily,10472.0,10474.0,10472.0,10474.0
02/12/09,0615,WallStreetRollingDaily,10474.0,10474.0,10473.0,10473.0
02/12/09,0620,WallStreetRollingDaily,10473.0,10473.0,10471.0,10471.0
02/12/09,0625,WallStreetRollingDaily,10471.0,10472.0,10471.0,10471.0
02/12/09,0630,WallStreetRollingDaily,10471.0,10472.0,10471.0,10471.0
02/12/09,0635,WallStreetRollingDaily,10471.0,10472.0,10472.0,10472.0
02/12/09,0640,WallStreetRollingDaily,10472.0,10472.0,10471.0,10471.0
02/12/09,0645,WallStreetRollingDaily,10471.0,10471.0,10471.0,10470.0
02/12/09,0650,WallStreetRollingDaily,10470.0,10472.0,10472.0,10472.0
