03/12/09,0205,WallStreetRollingDaily,10462.0,10463.0,10461.0,10462.0
03/12/09,0210,WallStreetRollingDaily,10462.0,10462.0,10462.0,10462.0
03/12/09,0215,WallStreetRollingDaily,10462.0,10460.0,10458.0,10459.0
03/12/09,0220,WallStreetRollingDaily,10459.0,10460.0,10459.0,10460.0
03/12/09,0225,WallStreetRollingDaily,10460.0,10460.0,10458.0,10458.0
03/12/09,0230,WallStreetRollingDaily,10458.0,10458.0,10457.0,10458.0
03/12/09,0235,WallStreetRollingDaily,10458.0,10461.0,10460.0,10461.0
03/12/09,0240,WallStreetRollingDaily,10461.0,10460.0,10458.0,10460.0
03/12/09,0245,WallStreetRollingDaily,10460.0,10460.0,10460.0,10462.0
03/12/09,0250,WallStreetRollingDaily,10462.0,10470.0,10463.0,10469.0
03/12/09,0255,WallStreetRollingDaily,10469.0,10470.0,10470.0,10470.0
03/12/09,0300,WallStreetRollingDaily,10470.0,10471.0,10471.0,10471.0
03/12/09,0305,WallStreetRollingDaily,10471.0,10473.0,10471.0,10472.0
03/12/09,0310,WallStreetRollingDaily,10472.0,10472.0,10472.0,10472.0
03/12/09,0315,WallStreetRollingDaily,10472.0,10472.0,10471.0,10471.0
03/12/09,0320,WallStreetRollingDaily,10471.0,10472.0,10471.0,10470.0
03/12/09,0325,WallStreetRollingDaily,10470.0,10469.0,10468.0,10468.0
03/12/09,0330,WallStreetRollingDaily,10468.0,10469.0,10469.0,10471.0
03/12/09,0335,WallStreetRollingDaily,10471.0,10472.0,10471.0,10472.0
03/12/09,0340,WallStreetRollingDaily,10472.0,10472.0,10471.0,10472.0
03/12/09,0345,WallStreetRollingDaily,10472.0,10471.0,10471.0,10471.0
03/12/09,0350,WallStreetRollingDaily,10471.0,10472.0,10471.0,10471.0
03/12/09,0355,WallStreetRollingDaily,10471.0,10473.0,10472.0,10471.0
03/12/09,0400,WallStreetRollingDaily,10471.0,10473.0,10470.0,10471.0
03/12/09,0405,WallStreetRollingDaily,10471.0,10470.0,10467.0,10467.0
03/12/09,0410,WallStreetRollingDaily,10467.0,10467.0,10465.0,10466.0
03/12/09,0415,WallStreetRollingDaily,10466.0,10467.0,10466.0,10467.0
03/12/09,0420,WallStreetRollingDaily,10467.0,10467.0,10467.0,10467.0
